PID USER PR NI VIRT RES SHR S %CPU %MEM TIME+ COMMAND
9282 fiendfa+ 20 0 232776 128100 27808 S 6.7 0.8 0:05.31 Main
9282 fiendfa+ 20 0 232776 128100 27808 S 0.0 0.8 0:05.32 Main
9282 fiendfa+ 20 0 232776 128100 27808 S 13.3 0.8 0:05.34 Main
9282 fiendfa+ 20 0 232776 128100 27808 S 6.7 0.8 0:05.35 Main
9282 fiendfa+ 20 0 232776 128100 27808 S 13.3 0.8 0:05.37 Main
9282 fiendfa+ 20 0 232776 128100 27808 S 6.7 0.8 0:05.38 Main
9282 fiendfa+ 20 0 232776 128100 27808 S 13.3 0.8 0:05.40 Main
9282 fiendfa+ 20 0 232776 128100 27808 S 6.7 0.8 0:05.41 Main
9282 fiendfa+ 20 0 232776 128100 27808 S 13.3 0.8 0:05.43 Main
9282 fiendfa+ 20 0 232776 128100 27808 S 6.7 0.8 0:05.44 Main
9282 fiendfa+ 20 0 232776 128100 27808 S 6.7 0.8 0:05.45 Main
9282 fiendfa+ 20 0 232776 128100 27808 S 6.7 0.8 0:05.46 Main
9282 fiendfa+ 20 0 232776 128100 27808 S 13.3 0.8 0:05.48 Main
9282 fiendfa+ 20 0 232776 128100 27808 S 6.7 0.8 0:05.49 Main
9282 fiendfa+ 20 0 232776 128100 27808 S 13.3 0.8 0:05.51 Main
9282 fiendfa+ 20 0 232776 128100 27808 S 6.7 0.8 0:05.52 Main
9282 fiendfa+ 20 0 232776 128100 27808 S 6.7 0.8 0:05.54 Main
9282 fiendfa+ 20 0 232776 128100 27808 S 6.7 0.8 0:05.55 Main
9282 fiendfa+ 20 0 232776 128100 27808 S 6.7 0.8 0:05.56 Main
9282 fiendfa+ 20 0 232776 128100 27808 S 6.7 0.8 0:05.58 Main
9282 fiendfa+ 20 0 232776 128100 27808 S 6.7 0.8 0:05.59 Main
9282 fiendfa+ 20 0 232776 128100 27808 S 6.7 0.8 0:05.60 Main
9282 fiendfa+ 20 0 232776 128100 27808 S 13.3 0.8 0:05.63 Main
9282 fiendfa+ 20 0 232776 128100 27808 S 6.7 0.8 0:05.64 Main
9282 fiendfa+ 20 0 232776 128100 27808 S 6.7 0.8 0:05.65 Main
9282 fiendfa+ 20 0 232776 128100 27808 S 6.7 0.8 0:05.67 Main
9282 fiendfa+ 20 0 232776 128100 27808 S 6.7 0.8 0:05.68 Main
9282 fiendfa+ 20 0 232776 128100 27808 S 6.7 0.8 0:05.69 Main
9282 fiendfa+ 20 0 232776 128100 27808 S 13.3 0.8 0:05.71 Main
9282 fiendfa+ 20 0 232776 128100 27808 S 13.3 0.8 0:05.73 Main
9282 fiendfa+ 20 0 232776 128100 27808 S 13.3 0.8 0:05.75 Main
9282 fiendfa+ 20 0 232776 128100 27808 S 6.7 0.8 0:05.76 Main
9282 fiendfa+ 20 0 232776 128100 27808 S 6.7 0.8 0:05.77 Main
9282 fiendfa+ 20 0 232776 128100 27808 S 13.3 0.8 0:05.79 Main
9282 fiendfa+ 20 0 232776 128100 27808 S 6.7 0.8 0:05.80 Main
9282 fiendfa+ 20 0 232776 128100 27808 S 6.7 0.8 0:05.81 Main
9282 fiendfa+ 20 0 232776 128100 27808 S 20.0 0.8 0:05.84 Main
9282 fiendfa+ 20 0 232776 128100 27808 S 6.7 0.8 0:05.85 Main
9282 fiendfa+ 20 0 232776 128100 27808 S 13.3 0.8 0:05.87 Main
9282 fiendfa+ 20 0 232776 128100 27808 S 6.7 0.8 0:05.88 Main
9282 fiendfa+ 20 0 232776 128100 27808 S 6.7 0.8 0:05.89 Main
9282 fiendfa+ 20 0 232776 128100 27808 S 6.7 0.8 0:05.90 Main
9282 fiendfa+ 20 0 232776 128100 27808 S 13.3 0.8 0:05.92 Main
9282 fiendfa+ 20 0 232776 128100 27808 S 6.7 0.8 0:05.93 Main
9282 fiendfa+ 20 0 232776 128100 27808 S 13.3 0.8 0:05.95 Main
[1m29282 fiendfa+ 20 0 232776 128100 27808 R 13.3 0.8 0:05.97 Main
9282 fiendfa+ 20 0 232776 128100 27808 S 6.7 0.8 0:05.98 Main
9282 fiendfa+ 20 0 232776 128100 27808 S 13.3 0.8 0:06.00 Main
[1m29282 fiendfa+ 20 0 232776 128100 27808 R 6.7 0.8 0:06.01 Main
9282 fiendfa+ 20 0 232776 128100 27808 S 6.7 0.8 0:06.02 Main
9282 fiendfa+ 20 0 232776 128100 27808 S 6.7 0.8 0:06.03 Main
9282 fiendfa+ 20 0 232776 128100 27808 S 13.3 0.8 0:06.05 Main
9282 fiendfa+ 20 0 232776 128100 27808 S 13.3 0.8 0:06.07 Main
9282 fiendfa+ 20 0 232776 128100 27808 S 6.7 0.8 0:06.08 Main
9282 fiendfa+ 20 0 232776 128100 27808 S 6.7 0.8 0:06.09 Main
9282 fiendfa+ 20 0 232776 128100 27808 S 6.7 0.8 0:06.10 Main
9282 fiendfa+ 20 0 232776 128100 27808 S 13.3 0.8 0:06.12 Main
[1m29282 fiendfa+ 20 0 232776 128100 27808 R 6.7 0.8 0:06.13 Main
9282 fiendfa+ 20 0 232776 128100 27808 S 6.7 0.8 0:06.14 Main
9282 fiendfa+ 20 0 232776 128100 27808 S 13.3 0.8 0:06.16 Main
[1m29282 fiendfa+ 20 0 232776 128100 27808 R 13.3 0.8 0:06.18 Main
9282 fiendfa+ 20 0 232776 128100 27808 S 6.7 0.8 0:06.19 Main
9282 fiendfa+ 20 0 232776 128100 27808 S 6.7 0.8 0:06.20 Main
[1m29282 fiendfa+ 20 0 232776 128100 27808 R 6.7 0.8 0:06.21 Main
9282 fiendfa+ 20 0 232776 128100 27808 S 6.7 0.8 0:06.22 Main
9282 fiendfa+ 20 0 232776 128100 27808 S 6.7 0.8 0:06.23 Main
9282 fiendfa+ 20 0 232776 128100 27808 S 6.7 0.8 0:06.24 Main
[1m29282 fiendfa+ 20 0 203688 78392 18136 R 79.8 0.5 0:06.36 Main
